b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
526704252404891648,2014-10-27 11:57:34,6,b'GS lowers 2015 WTI price to $74/bbl - expects 6% drop in customer activity vs 9% gains previously. Cuts view from attractive to cautious.',pos,0.8953,0.1047,2014-10-28
526701989192036353,2014-10-27 11:48:34,0,b'@EVplusEV I guess so -thanks',neg,0.3739,0.6261,2014-10-28
525719402499805187,2014-10-24 18:44:07,0,b'@jfeigus secularly it is right.',pos,0.6743,0.3257,2014-10-25
525719300683091968,2014-10-24 18:43:43,0,b'@jjrog3 there is a lot of love for it into the print.  not the best risk/reward imo.',pos,0.8311,0.1689,2014-10-25
525719178985373697,2014-10-24 18:43:14,0,b'@ronnycastro bc its so small and down a lot already.  like the valuation/co specifics at these levels.',pos,0.6956,0.3044,2014-10-25
525700121775046656,2014-10-24 17:27:30,0,b'@jjrog3 very high',pos,0.766,0.234,2014-10-25
525699990187147264,2014-10-24 17:26:59,0,"b""@coolwave7 I am a little nervous on $FB expectations - rec'd trimming some for AAP earlier this week.  $TWTR not as high x but we'll see.""",neg,0.1432,0.8568,2014-10-25
525699772330807296,2014-10-24 17:26:07,1,b'@feru012 u nailed the pullback - better than anyone I read.',neg,0.4291,0.5709,2014-10-25
525699513751965696,2014-10-24 17:25:05,1,b'@aztecs99 doubtful since they are mainly china at the moment.  think the big box retailers Omnichannel strategies starting to really work.',neg,0.0159,0.9841,2014-10-25
525699297531400192,2014-10-24 17:24:14,0,"b'@TexasAlum pretty ugly eps. if it gets to 30 would be a good grab, imo.  for long term.'",neg,0.0348,0.9652,2014-10-25
525698914054598657,2014-10-24 17:22:42,0,b'@jfeigus its not cheap and guide is pretty conservative.  I like it tho - picked it bc it did lag off the strong report.',neg,0.0747,0.9253,2014-10-25
525697537949589504,2014-10-24 17:17:14,0,b'@StockMaul if you think Neves wins.',neg,0.4044,0.5956,2014-10-25
525697475802587137,2014-10-24 17:16:59,0,b'@ronnycastro depends on your risk profile.  obviously its going to react based on what happens on Sunday.',neg,0.2314,0.7686,2014-10-25
525697300392574977,2014-10-24 17:16:18,0,b'@RedSquare27 want oil to stabilize first.  rather miss the first 5 pts vs catch another knife in energy.',neg,0.1028,0.8972,2014-10-25
525336952573558785,2014-10-23 17:24:24,0,b'@musicandwork yes I would have liked to see higher bill spend.  it was solid and I still like.  just think $AXP h/more op leverage for 2015.',pos,0.573,0.427,2014-10-24
525327680963895296,2014-10-23 16:47:33,0,"b'@vaadantas yes - cheap, M&amp;A synergies, activism, lower gas prices, better negotiation scale w PBMs.'",neg,0.3081,0.6919,2014-10-24
525327486201393154,2014-10-23 16:46:47,0,b'@GraduateInvestr still loaded with them.',pos,0.5538,0.4462,2014-10-24
525324094406135808,2014-10-23 16:33:18,0,b'@musicandwork rare disappointment but x were a touch high.  prefer $AXP given its p/b but still like $DFS.',neg,0.3005,0.6995,2014-10-24
525323797214535680,2014-10-23 16:32:07,0,b'@Stockmarket_Kid agree still own/like the basket - $TWTR $FB $GOOGL and thinking $BABA.',neg,0.0924,0.9076,2014-10-24
525266001810948096,2014-10-23 12:42:28,5,b'Chicago Fed National Activity Index moves higher in September led by production/employment http://t.co/LH9LhMUmdu',neg,0.3203,0.6797,2014-10-24
525264572090167296,2014-10-23 12:36:47,0,b'RT @SallieKrawcheck: Why do female CEOs get fired more often than male ones? Glass cliff http://t.co/g6Va0EiSVO @BostonGlobe',neg,0.0027,0.9973,2014-10-24
525259733671088128,2014-10-23 12:17:34,0,b'@williamjbrowne http://t.co/znKI4p9Ppn',pos,0.5374,0.4626,2014-10-24
525255864249499648,2014-10-23 12:02:11,10,b'Oil prices spikes to $81.80 up $2 off overnight lows; headlines that Saudi Arabia cut oil supply to market in September.',pos,0.6262,0.3738,2014-10-24
525235460629471232,2014-10-23 10:41:06,11,b'Government loosens mortgage regulation - confirming rumors out last week  http://t.co/VaxezyrJcV',neg,0.2611,0.7389,2014-10-24
525233977842352129,2014-10-23 10:35:13,2,b'German survey props up European shares http://t.co/6H8IYNvrya',pos,0.8211,0.1789,2014-10-24
525233391869116418,2014-10-23 10:32:53,0,b'@alfredaita Its not a US story yet with 80% mkt share in China.',pos,0.7357,0.2643,2014-10-24
525233251854868480,2014-10-23 10:32:20,7,b'JPM u/g $ABBV to buy ahead of Hep C launch in mid Dec.  A new position in AAP.',neg,0.0409,0.9591,2014-10-24
525231934021337088,2014-10-23 10:27:06,4,"b""$DOW u/g at DB following yesterday's selloff in the face of a strong Q. + there is activism.  Buyer into Nov analyst day.""",neg,0.1089,0.8911,2014-10-24
525231592734998528,2014-10-23 10:25:44,13,b'$BABA initiated w/ overweight at Barclays - $107 target.',neg,0.3743,0.6257,2014-10-24
525216098472689664,2014-10-23 09:24:10,0,b'@davidmoble great Q s/b bought by ORCL or IBM imo.',pos,0.8582,0.1418,2014-10-24
525215963198013440,2014-10-23 09:23:38,0,b'@RedSquare27 lower oil commentary on call. Lower project capex vs global growth improvement.',neg,0.0816,0.9184,2014-10-24
525215542085701632,2014-10-23 09:21:57,0,"b""@slivingston1968 problem is cloud just isn't big enuf to make a difference. Needs to buy big there imo.""",neg,0.0069,0.9931,2014-10-24
525215354394800128,2014-10-23 09:21:13,0,b'@JDR1024 might take some $FB gains. Wrote yesterday about it. Restricted.',neg,0.1637,0.8363,2014-10-24
525215165734977536,2014-10-23 09:20:28,0,b'@dcwalsh388 not at all. Have written extensively about it. But down 20% since last Q. Show me story.',neg,0.0047,0.9953,2014-10-24
525214983408594944,2014-10-23 09:19:44,0,b'@keith_inchierca like the simplified structure and yield one of the stronger ones.',neg,0.4381,0.5619,2014-10-24
525214670383509504,2014-10-23 09:18:30,0,b'@TexasAlum +6.2% from last week lows is a quick move. Oil/dollar running things at the moment.',pos,0.6547,0.3453,2014-10-24
525214437196984320,2014-10-23 09:17:34,0,b'@PattyPalooza895 sort of think at these levels bad 3Q is known. Cheap w/ superior mgmt.',neg,0.0805,0.9195,2014-10-24
524991083462524928,2014-10-22 18:30:02,0,"b""@FaceplantJim yes I do - oil/dollar also reversed too bringing commodities down.  +6.2% from last week's lows was pretty fast, imo...""",neg,0.1836,0.8164,2014-10-23
524929594374504449,2014-10-22 14:25:42,1,"b""Can't wait for you to join the team! RT @Michael_Khouw: Stephanie_Link @TheStreet @RiskReversal Looking forward to working with Stephanie...""",neg,0.0445,0.9555,2014-10-23
524919881754767360,2014-10-22 13:47:07,0,"b""@ddp2049 can't remember the last time they delivered actually.""",neg,0.3875,0.6125,2014-10-23
524917427516481536,2014-10-22 13:37:21,1,b'$SWK highlight was CDIY division with higher sales/margins.  Prob bodes well for $HD $LOW which is 30% of the business.',neg,0.3996,0.6004,2014-10-23
524912961845223424,2014-10-22 13:19:37,1,b'@cirrusdriver boutique firm upgraded it today - $TWTR',pos,0.5582,0.4418,2014-10-23
524912689551015939,2014-10-22 13:18:32,2,b'$EMR trailing 3 month orders up 9% FX adjusted driven by Climate and Process Automation.  Resi HVAC grew 20% y/y.',pos,0.6103,0.3897,2014-10-23
524908946587680768,2014-10-22 13:03:39,0,b'@JWUFL prefer $URI down from its highs.',pos,0.5778,0.4222,2014-10-23
524908859228712960,2014-10-22 13:03:19,12,b'$FDX sees shipments +8.8% from Black Friday to Christmas Eve.  +$FDX $UPS $AMZN.',pos,0.5428,0.4572,2014-10-23
524676472376942592,2014-10-21 21:39:53,0,"b'@colnago717 not much to like there at the moment when all ""old"" tech is just as cheap w many having better visibility.'",neg,0.0002,0.9998,2014-10-22
524254534806544384,2014-10-20 17:43:15,2,"b'lower rates or longer RT @OptionsHawk: $ITB - Home construction up about 10% in 5 days , $LEN real hot'",neg,0.0823,0.9177,2014-10-21
524184957846315008,2014-10-20 13:06:47,2,b'$GPC first of the auto parts cos to beat eps/revenues for 3Q.  Each of its 4 business units posted y/y gains. +$LEA $MGA $BWA.',pos,0.5345,0.4655,2014-10-21
524176072447782913,2014-10-20 12:31:29,3,b'Chinese Shares in Hong Kong Rise Most in Week on Economy http://t.co/cWJgw8N8RW',pos,0.5256,0.4744,2014-10-21
524172941224054784,2014-10-20 12:19:02,4,"b""Sandler O'Neil u/g $AXP to buy w/$91 target.  Quality franchise, 9% spend growth, operating leverage in 2015 on new investment growth.""",neg,0.3041,0.6959,2014-10-21
524172210182033408,2014-10-20 12:16:08,0,b'@JDR1024 Time for $IBM to  buy one of them.',neg,0.0964,0.9036,2014-10-21
524168419177168896,2014-10-20 12:01:04,2,"b'DB u/g KEY and Susquehanna u/g $STI - quality regionals, positioned well for higher loan growth with cost efficiencies -- and NA focus.'",pos,0.9269,0.0731,2014-10-21
524166133407297537,2014-10-20 11:51:59,2,b'CSFB upgrades $ALSN to overweight - NA medium truck market growth.',neg,0.3047,0.6953,2014-10-21
524163428001546240,2014-10-20 11:41:14,6,"b'$IBM 3Q misses across the board yet again w/no sign of a turn. Funny they sell $GOOGL last week with ""just"" 20% growth.'",pos,0.7594,0.2406,2014-10-21
523109285719732224,2014-10-17 13:52:27,0,b'@DavidSchawel refinancing redux.',pos,0.5374,0.4626,2014-10-18
523106724471771136,2014-10-17 13:42:16,0,"b""@CramersShirt I'd rather they be conservative given that they are levered to rates.  did a great job on expenses, non interest income .""",pos,0.8755,0.1245,2014-10-18
523105682741280768,2014-10-17 13:38:08,3,b'$STI just said they expect no interest rate increase until 2016.  Wow.',pos,0.571,0.429,2014-10-18
523095764143464448,2014-10-17 12:58:43,0,b'@alexwangdds so many...  $CVX $RDS $SLB $OXY $MRO',pos,0.6362,0.3638,2014-10-18
523089808902471680,2014-10-17 12:35:03,2,b'PBOC First Rate Cut Since 2012 Signaled in Swaps  http://t.co/Hmuf5nCYJE',neg,0.3381,0.6619,2014-10-18
523087148288065536,2014-10-17 12:24:29,4,"b""$HON's 7% organic growth in Performance Materials/Technologies segment highlights the strength in aero/energy/petrochem end mkts.""",pos,0.9744,0.0256,2014-10-18
523046758302351365,2014-10-17 09:43:59,2,b'Keefe Bruyette u/g $GS to outperform following strong 3Q. Target $195.',pos,0.8654,0.1346,2014-10-18
522907555136569344,2014-10-17 00:30:50,0,b'@TexasAlum thx - Iowa State should be a win for you guys...',neg,0.4264,0.5736,2014-10-17
522907148716871680,2014-10-17 00:29:14,0,b'@JDR1024 note out - puts/takes but cheap w/ 20% growth and trades at 14.7x ex cash.  seems unloved with decent risk/reward on the 12% p/b.',neg,0.1803,0.8197,2014-10-17
522851878074212352,2014-10-16 20:49:36,0,b'@vaadantas not expecting great Q tmrw on NIM pressure but like the long term story for SE mkt.',neg,0.2431,0.7569,2014-10-17
522835078854873088,2014-10-16 19:42:51,0,b'@JWUFL 14.7x 2015 ex-cash for 18% growth.  cheap. gotta show some op leverage 2nite.',pos,0.6033,0.3967,2014-10-17
522833793502420992,2014-10-16 19:37:44,0,b'@AllanSmall_GTA just a bloodbath in the entire complex.',pos,0.8733,0.1267,2014-10-17
522763259875979264,2014-10-16 14:57:28,0,b'@GraduateInvestr sympathy w/$NFLX - high flyers.  still like it.',pos,0.5183,0.4817,2014-10-17
522763130678824960,2014-10-16 14:56:57,0,b'@StockMaul ? out yesterday',neg,0.4967,0.5033,2014-10-17
522745210741460992,2014-10-16 13:45:45,0,"b""@GraduateInvestr Gee ya think people will see that EPS are good and that the US data pts aren't all bad...  ?""",neg,0.0624,0.9376,2014-10-17
522742618787418112,2014-10-16 13:35:27,4,b'On call:  $GS Investment Banking backlog at the highest level since 2007.',pos,0.8275,0.1725,2014-10-17
522715000230907904,2014-10-16 11:45:42,0,b'@BrianSozzi not surprising...',neg,0.2042,0.7958,2014-10-17
522703185929326592,2014-10-16 10:58:45,0,b'@lily112146 sold most of them a month ago!',pos,0.916,0.084,2014-10-17
522699220835655680,2014-10-16 10:43:00,0,b'@colnago717 was interesting the outperformance yesterday - for sure.',pos,0.779,0.221,2014-10-17
522698139053346816,2014-10-16 10:38:42,1,b'$MCD makes second management change in the US - Karen King to help turn around this division.  http://t.co/Dwe03nDpDG',neg,0.0018,0.9982,2014-10-17
522694154233868289,2014-10-16 10:22:52,4,b'Some interesting upgrades that may eventually matter:  $BAC $CSX $APD.',pos,0.857,0.143,2014-10-17
522462110400647169,2014-10-15 19:00:48,0,b'@GraduateInvestr @jimcramer we picked too',pos,0.5469,0.4531,2014-10-16
522233261700161536,2014-10-15 03:51:26,3,"b'Impressive Q from CSX w carloads up 7%, yields up 1% and op ratio @ 69.7% - 2nd sub 70% 3Q since 2010.'",neg,0.3886,0.6114,2014-10-15
522170893263716352,2014-10-14 23:43:37,3,"b'And it starts - UBS and BAC/ML lower oil company estimates on the soft commodity, weak activity in Europe/ME, currency.  At least x are low.'",neg,0.0003,0.9997,2014-10-15
522146115760951297,2014-10-14 22:05:09,0,b'@TexasAlum btw - UT almost pulled it off.  finally watched it this am!',neg,0.0377,0.9623,2014-10-15
522145925880614912,2014-10-14 22:04:24,0,b'@DannyTiseo yes think that is why they are trading where they are.  $ESV has said $80 Brent threshold.',pos,0.692,0.308,2014-10-15
522145599203078144,2014-10-14 22:03:06,0,"b'@jfeigus pretty high bar set and well owned.  costs, FICC, Cap Mkts, loan growth the focus for me.'",pos,0.9823,0.0177,2014-10-15
522145118930096128,2014-10-14 22:01:12,0,"b""@JGN74 If Indonesia govt doesn't increase investment partnership it will be a cut.""",neg,0.31,0.69,2014-10-15
522144714485940224,2014-10-14 21:59:35,0,b'@mhenderson33 not really - the d/g were of the ones that have outperformed and not cheap.  plenty of cheaper ones to own.',neg,0.4084,0.5916,2014-10-15
522144533879218177,2014-10-14 21:58:52,0,b'@TexasAlum interesting time in the mkt...  watch oil.  needs to stabilze.  but eps will be good and more opportunities being created.',pos,0.7125,0.2875,2014-10-15
522144232145170432,2014-10-14 21:57:40,0,"b""@JGN74 look at the entire group - all commods down.  FX, Europe, and they've been amazing performers.""",pos,0.6343,0.3657,2014-10-15
522144118601166850,2014-10-14 21:57:13,0,b'@RedSquare27 need oil to stabilize for stocks to have more than a one day bounce.',pos,0.6695,0.3305,2014-10-15
522144012476899330,2014-10-14 21:56:48,1,"b""@dcwalsh388 like $ABBV's dominance in Humira, Hep C optionality, Shire deal/synergies.  less volatile.""",pos,0.606,0.394,2014-10-15
522143819148836864,2014-10-14 21:56:02,0,"b""@Tom_Traveler well we've been buying the pullbacks.  some of the moves have been really overdone.""",neg,0.0719,0.9281,2014-10-15
522008555453300736,2014-10-14 12:58:32,3,b'Chevron postpones $12b deep water drilling project | The Jakarta Post http://t.co/8t97zIj7PN via @jakpost',neg,0.2028,0.7972,2014-10-15
521957305558908928,2014-10-14 09:34:53,1,b'Germany ZEW data continues the negative string of news for the region  http://t.co/eS6EADGPDs',neg,0.0357,0.9643,2014-10-15
521956260208726017,2014-10-14 09:30:44,2,"b'Few industrial stock moves this am: $JCI downgraded at Wells, $ETN upgraded and $TYC downgraded at Barclays.'",neg,0.0902,0.9098,2014-10-15
521698805478334467,2014-10-13 16:27:42,0,b'@GraduateInvestr yep tweeted yesterday...',pos,0.5374,0.4626,2014-10-14
521380031864786946,2014-10-12 19:21:01,1,b'Silva backs Neves in Brazil election. As x but good news.  http://t.co/Sg5G9OxYPa',pos,0.711,0.289,2014-10-13
520674292162637824,2014-10-10 20:36:39,0,b'@t_nathan95 read our notes!',pos,0.5378,0.4622,2014-10-11
520674224554668032,2014-10-10 20:36:23,0,b'@voidoid34 took gains.',neg,0.2335,0.7665,2014-10-11
520674190077464577,2014-10-10 20:36:15,0,"b""@GraduateInvestr Germany is largest econ in EU, Fin joined in '95. Yes lower currency will help exports. Need aggressive monetary policy.""",neg,0.2283,0.7717,2014-10-11
520547361693921280,2014-10-10 12:12:16,2,"b'$JNPR - feels like we\'ve been waiting for Service Provider revenue to ""come back"" forever...'",neg,0.1828,0.8172,2014-10-11
520545672974835712,2014-10-10 12:05:34,0,"b""@JGN74 I like the $WFT upgrade today -- it's back to where I sold it.""",neg,0.2928,0.7072,2014-10-11
520544498808799232,2014-10-10 12:00:54,3,b'Estimates up for $GS $BAC at Soc Gen and reiterated buys at MKM.  FICC and Cap Mkts better than expected offsetting seasonality.',neg,0.3374,0.6626,2014-10-11
520195947410632704,2014-10-09 12:55:53,1,b'German economic data continues to disappoint - many headwinds in Europe http://t.co/uLV54MzlUW',neg,0.3745,0.6255,2014-10-10
520145273927241728,2014-10-09 09:34:31,0,b'@TexasAlum next',neg,0.4783,0.5217,2014-10-10
520002565317337088,2014-10-09 00:07:27,0,"b""@jedi509 I have liked/debated $LUV on FMHT at$12 so hard to chase any of these but this is the one I'd keep a watch to add.""",neg,0.1231,0.8769,2014-10-09
520002408781717505,2014-10-09 00:06:50,0,"b""@phippsjm haven't been involved in $LINN in a while. right now $KMI $ESV $RDS and $FCX (w/oil assets growing).$CVX $SLB getting interesting.""",neg,0.4943,0.5057,2014-10-09
519957495813771264,2014-10-08 21:08:22,0,b'@Amahesh777 would hold onto it - finally new CEO can go on offensive.',neg,0.0275,0.9725,2014-10-09
519944893213712384,2014-10-08 20:18:17,0,b'@DavidGruberg $GM $CMI $ETN $BA $UTX.....',pos,0.5374,0.4626,2014-10-09
519944786506440704,2014-10-08 20:17:51,0,b'@KymLang offset by higher US and China.  either way - its good for the parts suppliers.  $LEA et al...',pos,0.949,0.051,2014-10-09
519944197613563904,2014-10-08 20:15:31,0,b'@phippsjm prefer $RDS.A.  we own a variety of names.',pos,0.8616,0.1384,2014-10-09
519943832860131329,2014-10-08 20:14:04,7,"b'$AA raises auto/truck production targets and reits aero, packaging, construction targets.  Full yr global aluminum demand g unchanged at 7%.'",pos,0.8381,0.1619,2014-10-09
519885229176401920,2014-10-08 16:21:12,0,"b""@RedSquare27 we sold $APC a month ago at $103.  sorta think it's interesting here.""",pos,0.9796,0.0204,2014-10-09
519829579721355264,2014-10-08 12:40:04,0,b'@RChang6 @TrinityAssetMan $MRO is the E&amp;P side not the refiner.  And its cheap bc they are still in early stages of the turn/restructuring.',neg,0.0341,0.9659,2014-10-09
